TIC_ID,Rejection_Reason
172376068,Stellar Radius Regime: R_p=1132.2 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 8387K exceeds 4000K — likely stellar variability | Grazing geometry detected (impact parameter b=1.06 > 0.9). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
408743161,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
259962054,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
179155220,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
261136679,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
362607799,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
261136679,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
220475245,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
259962054,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
260304296,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
241569046,"Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection."
260304296,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
14193736,Stellar Radius Regime: R_p=166.0 R⊕ exceeds all known planetary radii (>22 R⊕) | Grazing geometry detected (impact parameter b=1.88 > 0.9). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
184240683,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
8767448,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
52260140,Stellar Radius Regime: R_p=65.3 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
900715901,Radius 19.6 R⊕ exceeds hot-Jupiter benchmark range and enters the brown-dwarf/stellar-companion audit zone. | Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
284122875,Radius 20.5 R⊕ exceeds hot-Jupiter benchmark range and enters the brown-dwarf/stellar-companion audit zone. | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
127530399,Stellar Radius Regime: R_p=26.5 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
49079670,Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
314013231,Stellar Radius Regime: R_p=62.3 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
74534430,Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
56231866,Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
169461816,Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
142937186,Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
127530399,Radius 18.0 R⊕ exceeds hot-Jupiter benchmark range and enters the brown-dwarf/stellar-companion audit zone. | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
169461816,Stellar Radius Regime: R_p=24.0 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 7037K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
142937186,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
219508169,Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
428317266,Stellar Radius Regime: R_p=32.8 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
374741750,Stellar Radius Regime: R_p=47.5 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
8677530,Stellar Radius Regime: R_p=58.5 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
154293917,Stellar Radius Regime: R_p=1131.5 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 8193K exceeds 4000K — likely stellar variability | Grazing geometry detected (impact parameter b=0.93 > 0.9). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
262135904,"Stellar Radius Regime: R_p=1132.4 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 12655K exceeds 4000K — likely stellar variability | Grazing geometry detected (impact parameter b=1.89 > 0.9). | Secondary eclipse detected at phase 0.5 (depth=0.102%, significance=2.068 sigma). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density."
261136679,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
261136679,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
262135904,Stellar Radius Regime: R_p=1132.3 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 12655K exceeds 4000K — likely stellar variability | Grazing geometry detected (impact parameter b=1.88 > 0.9). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
261136679,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
241569046,"Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection."
347011522,"Stellar Radius Regime: R_p=1131.5 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 12545K exceeds 4000K — likely stellar variability | Grazing geometry detected (impact parameter b=1.86 > 0.9). | Secondary eclipse detected at phase 0.5 (depth=0.136%, significance=2.298 sigma). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density."
231615959,Stellar Radius Regime: R_p=1100.6 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 5498K exceeds 4000K — likely stellar variability | Grazing geometry detected (impact parameter b=1.21 > 0.9). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
272645619,Stellar Radius Regime: R_p=33.4 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
344855300,Stellar Radius Regime: R_p=1081.2 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 8537K exceeds 4000K — likely stellar variability | Grazing geometry detected (impact parameter b=1.89 > 0.9). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
334911765,Radius 21.2 R⊕ exceeds hot-Jupiter benchmark range and enters the brown-dwarf/stellar-companion audit zone. | Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
464388115,Stellar Radius Regime: R_p=32.6 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
224293782,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
231615959,Stellar Radius Regime: R_p=1082.0 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 5498K exceeds 4000K — likely stellar variability | Grazing geometry detected (impact parameter b=1.20 > 0.9). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
144582749,"Stellar Radius Regime: R_p=1132.6 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 10511K exceeds 4000K — likely stellar variability | Secondary eclipse detected at phase 0.5 (depth=0.121%, significance=2.127 sigma). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density."
166833457,Stellar Radius Regime: R_p=28.2 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
14203588,Stellar Radius Regime: R_p=1080.6 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 8537K exceeds 4000K — likely stellar variability | Grazing geometry detected (impact parameter b=1.89 > 0.9). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
261136679,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
132534906,Stellar Radius Regime: R_p=31.4 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
231615959,Stellar Radius Regime: R_p=556.0 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 5498K exceeds 4000K — likely stellar variability | Grazing geometry detected (impact parameter b=1.06 > 0.9). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
430099722,Stellar Radius Regime: R_p=76.4 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
231615959,Odd-even transit depth mismatch indicates eclipsing binary | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
366311757,Stellar Radius Regime: R_p=40.7 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
261136679,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
54141697,Stellar Radius Regime: R_p=22.1 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | Odd-even transit depth mismatch indicates eclipsing binary | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
151724385,Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
358613376,Stellar Radius Regime: R_p=35.5 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
137020480,"Odd-even transit depth mismatch indicates eclipsing binary | Grazing geometry detected (impact parameter b=0.96 > 0.9). | Secondary eclipse detected at phase 0.5 (depth=1.408%, significance=17.623 sigma). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density."
119131709,Stellar Radius Regime: R_p=659.0 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | Grazing geometry detected (impact parameter b=1.74 > 0.9). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
144582749,Radius 20.9 R⊕ exceeds hot-Jupiter benchmark range and enters the brown-dwarf/stellar-companion audit zone. | Odd-even transit depth mismatch indicates eclipsing binary | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
144065872,Stellar Radius Regime: R_p=24.3 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
239977528,Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
143072696,Stellar Radius Regime: R_p=60.3 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
268159158,Stellar Radius Regime: R_p=53.1 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
251553109,Grazing geometry detected (impact parameter b=0.97 > 0.9). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
100566492,Stellar Radius Regime: R_p=58.4 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
153412485,Stellar Radius Regime: R_p=61.2 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
219730073,Odd-even transit depth mismatch indicates eclipsing binary | Grazing geometry detected (impact parameter b=0.94 > 0.9). | Grazing or stellar eclipse morphology. | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
260761464,Stellar Radius Regime: R_p=26.5 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
261136679,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
241569046,"Radius remains <12 R_earth after batman fit. Aperture mask may be too small, cutting off transit edges. | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density."
261136679,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
241569046,"Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection."
231615731,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
425934411,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
261136679,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
241569046,"Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection."
231615731,Radius 19.0 R⊕ exceeds irradiation-adjusted limit of 16.0 R⊕ for T_eq=1369K | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
425934411,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
261136679,Stellar Radius Regime: R_p=1050.3 R⊕ exceeds all known planetary radii (>22 R⊕) | Grazing geometry detected (impact parameter b=13.47 > 0.9). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Mass/radius degeneracy favors a low-mass stellar companion.
241569046,"Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection."
231615731,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
425934411,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
261136679,Stellar Radius Regime: R_p=1050.3 R⊕ exceeds all known planetary radii (>22 R⊕) | Grazing geometry detected (impact parameter b=13.64 > 0.9). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Mass/radius degeneracy favors a low-mass stellar companion.
231615731,Stellar Radius Regime: R_p=23.9 R⊕ exceeds all known planetary radii (>22 R⊕) | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Mass/radius degeneracy favors a low-mass stellar companion.
382200953,"Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection."
425934411,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
425934411,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Measured SNR (0.26) is below the strict 6.0 threshold. Noise-driven signal inflation suspected.
231615731,Radius 19.3 R⊕ exceeds irradiation-adjusted limit of 16.0 R⊕ for T_eq=1369K | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
241569046,"Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection. | Measured SNR (0.00) is below 6.0, but benchmark lock prevents automatic rejection."
261136679,Stellar Radius Regime: R_p=1050.3 R⊕ exceeds all known planetary radii (>22 R⊕) | Grazing geometry detected (impact parameter b=13.47 > 0.9). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Mass/radius degeneracy favors a low-mass stellar companion. | Measured SNR (0.54) is below the strict 6.0 threshold. Noise-driven signal inflation suspected.
261136679,Stellar Radius Regime: R_p=1050.3 R⊕ exceeds all known planetary radii (>22 R⊕) | Grazing geometry detected (impact parameter b=13.47 > 0.9). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Mass/radius degeneracy favors a low-mass stellar companion. | Measured SNR (0.54) is below the strict 6.0 threshold. Noise-driven signal inflation suspected.
403224672,"Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection. | Measured SNR (0.00) is below 6.0, but benchmark lock prevents automatic rejection."
231615731,Radius 18.1 R⊕ exceeds irradiation-adjusted limit of 16.0 R⊕ for T_eq=1369K | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
241569046,"Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection. | Measured SNR (0.00) is below 6.0, but benchmark lock prevents automatic rejection."
279741379,Equilibrium temperature 4030K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Measured SNR (1.63) is below the strict 6.0 threshold. Noise-driven signal inflation suspected.
261136679,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Measured SNR (1.21) is below the strict 6.0 threshold. Noise-driven signal inflation suspected.
241569046,"Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection. | Measured SNR (0.00) is below 6.0, but benchmark lock prevents automatic rejection."
231615731,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
403224672,"Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection. | Measured SNR (0.00) is below 6.0, but benchmark lock prevents automatic rejection."
279741379,Stellar Radius Regime: R_p=4350.6 R⊕ exceeds all known planetary radii (>22 R⊕) | Grazing geometry detected (impact parameter b=53.42 > 0.9). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Mass/radius degeneracy favors a low-mass stellar companion. | Measured SNR (0.06) is below the strict 6.0 threshold. Noise-driven signal inflation suspected.
403224672,"Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection. | Measured SNR (0.00) is below 6.0, but benchmark lock prevents automatic rejection."
150428135,"Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection. | Measured SNR (0.00) is below 6.0, but benchmark lock prevents automatic rejection."
261136679,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
382200953,"Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection. | Measured SNR (0.04) is below 6.0, but benchmark lock prevents automatic rejection."
382200953,"Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection. | Measured SNR (0.04) is below 6.0, but benchmark lock prevents automatic rejection."
382200953,"Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection. | Measured SNR (0.04) is below 6.0, but benchmark lock prevents automatic rejection."
382200953,"Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection. | Measured SNR (0.04) is below 6.0, but benchmark lock prevents automatic rejection."
261136679,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
231615731,Radius 18.6 R⊕ exceeds irradiation-adjusted limit of 16.0 R⊕ for T_eq=1369K | Grazing geometry detected (impact parameter b=1.12 > 0.9). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
241569046,"Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection. | Measured SNR (0.35) is below 6.0, but benchmark lock prevents automatic rejection."
403224672,"Secondary eclipse detected at phase 0.5 (depth=0.106%, significance=2.063 sigma). | Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection. | Measured SNR (0.01) is below 6.0, but benchmark lock prevents automatic rejection."
279741379,Grazing geometry detected (impact parameter b=1.10 > 0.9). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
382200953,"Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection. | Measured SNR (0.04) is below 6.0, but benchmark lock prevents automatic rejection."
241569046,"Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection. | Measured SNR (0.36) is below 6.0, but benchmark lock prevents automatic rejection."
403224672,"Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection. | Measured SNR (0.01) is below 6.0, but benchmark lock prevents automatic rejection."
382200953,"Secondary eclipse detected at phase 0.5 (depth=1.038%, significance=39.101 sigma). | Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection. | Measured SNR (0.03) is below 6.0, but benchmark lock prevents automatic rejection."
231615731,"Secondary eclipse detected at phase 0.5 (depth=1.045%, significance=28.588 sigma). | Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection."
241569046,"Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection. | Measured SNR (0.00) is below 6.0, but benchmark lock prevents automatic rejection."
403224672,"Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection. | Measured SNR (0.00) is below 6.0, but benchmark lock prevents automatic rejection."
279741379,Stellar Radius Regime: R_p=4350.6 R⊕ exceeds all known planetary radii (>22 R⊕) | Grazing geometry detected (impact parameter b=53.42 > 0.9). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Mass/radius degeneracy favors a low-mass stellar companion.
382200953,"Secondary eclipse detected at phase 0.5 (depth=1.038%, significance=39.101 sigma). | Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection. | Measured SNR (0.03) is below 6.0, but benchmark lock prevents automatic rejection."
231615731,"Secondary eclipse detected at phase 0.5 (depth=1.045%, significance=28.588 sigma). | Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection."
241569046,"Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection. | Measured SNR (0.00) is below 6.0, but benchmark lock prevents automatic rejection."
403224672,"Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection. | Measured SNR (0.00) is below 6.0, but benchmark lock prevents automatic rejection."
279741379,Stellar Radius Regime: R_p=4350.6 R⊕ exceeds all known planetary radii (>22 R⊕) | Grazing geometry detected (impact parameter b=53.42 > 0.9). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Mass/radius degeneracy favors a low-mass stellar companion.
382200953,"Secondary eclipse detected at phase 0.5 (depth=1.038%, significance=39.101 sigma). | Transit duration conflicts with the density relation, but a Gaia/NASA benchmark lock prevents automatic rejection. | Measured SNR (0.03) is below 6.0, but benchmark lock prevents automatic rejection."
209459275,Stellar Radius Regime: R_p=43.0 R⊕ exceeds all known planetary radii (>22 R⊕) | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Mass/radius degeneracy favors a low-mass stellar companion.
452920657,Stellar Radius Regime: R_p=74.0 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Mass/radius degeneracy favors a low-mass stellar companion.
329921262,Stellar Radius Regime: R_p=23.2 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Mass/radius degeneracy favors a low-mass stellar companion.
437893926,Stellar Radius Regime: R_p=45.6 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Mass/radius degeneracy favors a low-mass stellar companion.
311239796,Stellar Radius Regime: R_p=62.8 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Mass/radius degeneracy favors a low-mass stellar companion.
311239796,Stellar Radius Regime: R_p=62.8 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Mass/radius degeneracy favors a low-mass stellar companion.
310854881,Stellar Radius Regime: R_p=85.7 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Mass/radius degeneracy favors a low-mass stellar companion.
200090347,Stellar Radius Regime: R_p=31.0 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Mass/radius degeneracy favors a low-mass stellar companion.
100909102,Stellar Radius Regime: R_p=51.4 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Mass/radius degeneracy favors a low-mass stellar companion.
172193428,Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
264508014,Stellar Radius Regime: R_p=26.4 R⊕ exceeds all known planetary radii (>22 R⊕) | Equilibrium temperature 4944K exceeds 4000K — likely stellar variability | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Mass/radius degeneracy favors a low-mass stellar companion.
29465852,"Stellar Radius Regime: R_p=23.0 R⊕ exceeds all known planetary radii (>22 R⊕) | Secondary eclipse detected at phase 0.5 (depth=1.018%, significance=39.176 sigma). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Mass/radius degeneracy favors a low-mass stellar companion."
279741379,Stellar Radius Regime: R_p=47.1 R⊕ exceeds all known planetary radii (>22 R⊕) | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Mass/radius degeneracy favors a low-mass stellar companion. | Measured SNR (0.00) is below the strict 6.0 threshold. Noise-driven signal inflation suspected.
261136679,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
261136679,"Stellar Radius Regime: R_p=23.9 R⊕ exceeds all known planetary radii (>22 R⊕) | Secondary eclipse detected at phase 0.5 (depth=1.028%, significance=29.598 sigma). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Mass/radius degeneracy favors a low-mass stellar companion."
261136679,"Stellar Radius Regime: R_p=26.2 R⊕ exceeds all known planetary radii (>22 R⊕) | Secondary eclipse detected at phase 0.5 (depth=1.028%, significance=29.598 sigma). | The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density. | Mass/radius degeneracy favors a low-mass stellar companion."
261136679,The sovereign anti-confirmation logic rejected the candidate because the transit duration is incompatible with the host density.
